numero_de_cliente,predict
516963631,0
517248781,0
517458517,0
518097793,1
518238980,0
518270415,0
518399203,1
518445582,0
518564677,1
519817055,1
522645748,1
523387125,1
523850354,1
523880183,1
524382576,0
524549869,1
525045413,0
525113893,1
310412088,1
310717367,0
311207795,0
311281160,0
311769991,1
311888719,1
311908045,0
312082050,1
313135623,0
314079887,0
314241783,1
314326813,1
314391647,0
314422715,1
314921683,0
314956465,1
315107499,0
315175757,1
315237388,0
316806778,1
317191612,0
317363722,1
317412433,0
317427822,1
317795226,0
317912930,0
318629661,1
318679106,0
318897006,0
318915537,1
319035939,0
319835437,1
319953798,1
320063696,1
320618744,1
320926790,0
322395026,0
322526299,1
322850237,1
323085139,0
323171408,1
323252868,1
323394201,0
323942178,1
323967917,1
324201505,0
324203913,1
324516117,1
324551044,0
324961840,0
326098700,1
326862033,0
327085697,1
327543683,0
327773616,1
327831156,0
328009099,1
328314155,1
328373515,1
328989751,0
329157334,0
329980906,0
330572411,1
631323695,0
631444541,0
632319812,0
633278508,0
633359166,0
633934633,0
634057221,1
634202345,0
634699862,1
634781314,1
634882245,0
635877628,0
636743420,0
637361108,0
637678487,1
637700878,0
637825951,1
637841843,0
638020085,0
638278898,0
638319155,0
638912128,1
639309653,1
639753702,1
640251867,1
640686659,0
641094099,1
641249291,0
641415859,1
641525834,0
641526414,0
641554126,0
641576952,0
641640616,1
641647841,0
641818191,1
641896082,0
642086279,0
642159490,1
642167227,0
642355742,1
642514940,0
643387658,0
643723637,0
644445833,0
644531666,0
644643750,1
644779908,0
645337433,1
645774488,1
645987366,0
646139997,0
646149698,0
646379853,1
646571945,0
647091110,0
647739071,1
648247083,0
648307467,0
648408253,1
648433992,1
648734454,0
648943822,0
649266240,1
649289502,1
649395899,0
649751784,1
649892459,0
649916669,0
650310043,1
650655860,1
837380428,0
837676073,1
837775476,0
837835860,0
838914745,0
838948511,1
839948556,0
839967668,0
840967202,0
841953105,1
842178811,0
842929163,0
843341632,0
843770301,0
844572498,1
844695820,0
844849544,0
845370468,0
845437923,1
846490557,1
846720489,0
847053479,1
847253590,1
847356784,0
847425256,0
848009263,1
848401390,0
848473662,0
848478257,0
849457294,0
849873419,0
850984686,1
851346839,0
851348444,1
851486643,0
851565618,0
851714534,0
851794833,0
852609575,0
852843376,0
854110553,0
854306147,0
854584730,0
854929163,0
854934560,1
854937182,0
855028779,0
855271846,1
855415006,0
855936647,0
856396452,0
856467118,0
856481849,0
856741184,0
856837375,1
856889365,0
856983448,0
857228555,0
857675525,0
857758223,0
858605485,1
858673452,0
860506336,0
861476842,0
861768995,0
861864965,0
862034734,0
862413591,0
497873003,1
498427838,0
499396014,1
499666066,0
500032010,1
500075401,1
500744728,1
500884387,1
501226847,1
501945031,1
502627774,1
502844589,0
503493421,1
503578750,1
503909468,0
504092885,0
504621972,1
504841478,1
504998635,0
505032546,1
505309233,0
505676860,1
506172839,1
506444924,0
506508374,0
506527700,0
506744805,0
506854191,0
507130588,0
507457156,1
507697302,1
508181615,0
508306168,0
508335783,0
508391710,0
509109099,0
509479783,0
509523327,0
509643652,0
509738093,1
509874105,0
509935506,0
510434551,0
510701973,1
510766217,0
510826679,0
511101761,1
511323529,0
511462385,1
511654905,0
511738705,0
511936921,1
512370031,0
512601936,0
512865574,0
513428642,0
513503757,0
513512946,0
513751563,1
513869702,0
513969685,0
513974425,1
514179643,0
514211658,0
514292239,0
515234027,0
515364198,0
745418891,0
747206411,0
747420809,1
747444661,1
747690793,0
747903953,1
748888542,0
748890148,0
749044973,1
749222403,0
749307288,1
749351848,0
749370960,0
749464445,0
749838058,1
751338746,1
752286434,1
753001270,0
753049758,0
754072852,0
754599532,0
755269372,0
755556264,1
755668135,0
755715103,0
756164695,0
757613247,0
757637534,1
758939425,1
759618231,0
761514625,0
762612689,0
762967404,1
763434724,1
764478015,0
764763746,0
765477702,0
765501622,0
765894774,0
766227755,0
766537329,1
766823718,1
768078939,0
769406868,1
771260741,1
771423808,0
771732801,1
771845986,0
772203400,0
773280679,1
774262347,0
774284012,0
774751033,0
774766422,1
775649934,1
776253770,1
776638169,0
776945480,1
777312082,1
778023784,1
778365886,0
779466282,0
779973047,0
780022714,0
780483466,0
780520802,0
780721281,0
780862904,1
780923066,0
781537261,0
781717245,1
782865916,0
1253805563,1
1254151525,1
1255458232,1
1266849734,1
1273930079,0
1277262846,1
1283451728,1
1289816290,1
1291418062,0
1293536881,0
1293977873,0
1294529711,0
1299823560,1
1300673161,0
1300847671,0
1302647736,1
1303254996,1
1303257037,0
1303688550,0
1305085172,0
1305260058,0
1305320365,0
1305382423,1
1305954611,0
1306020828,0
1306322384,0
1306796919,1
1308215062,1
1308499478,0
1309082818,0
1309456201,1
1312029001,1
1312081503,1
1313792080,1
1314187564,0
1315916886,1
1317279751,1
1317852519,1
1318339668,0
1318592214,1
1318758414,0
1319006220,1
1319174760,0
1319621072,0
1320177359,1
1320198213,0
1320623748,1
1321763811,1
1322821329,1
1322958870,1
1324518559,0
1324606877,1
1324741062,0
1324752069,0
1325497170,0
1325588767,1
1325768819,0
1326494884,1
1327888594,1
1328128373,0
1328156742,0
1329082116,1
1329226659,0
1330659234,0
1331567401,0
1331673584,1
1332736712,0
1334316384,0
1336008216,0
1337306760,0
1337877923,1
1338273551,0
1338909625,0
1338918515,0
1339818005,0
525896474,1
525989814,1
527479861,1
529280720,1
530369673,0
531213800,1
531535850,1
531931769,0
534212271,1
534358924,1
534622776,1
535567689,0
535942028,1
536469724,0
538442915,1
539592030,1
541300122,0
542039168,0
545666557,1
545727966,0
545802492,0
546255303,1
547955300,0
548132952,0
548386445,0
549638097,1
550274896,0
550276357,1
550809740,0
550889014,1
551460322,0
551472936,1
551639580,0
551962502,1
552167865,0
552615484,0
552871462,0
552884297,1
553188696,1
553204230,0
553217868,0
553623044,0
553697656,0
553924676,1
553925838,0
553926640,0
554025018,0
554119826,0
554248469,0
554254378,0
554315489,0
554348016,0
554447342,1
554495916,0
554547761,0
554729205,1
554732996,0
554797907,0
555329761,0
556545452,1
556961141,0
556986367,0
557439759,1
557450476,0
557618572,0
558472700,0
559543557,1
883767589,1
884028086,0
884746704,1
885587774,1
886262276,0
886425266,0
887396216,0
888566553,1
888681412,0
889801279,1
890818686,0
890830138,0
890953673,0
892770502,1
892902945,0
892932185,0
892988487,1
893184730,0
893554108,0
893681145,0
893894023,0
894051983,0
894150796,0
894218328,1
894591643,0
894857895,1
895156025,0
895299612,0
895445761,1
896667217,1
896864049,0
897709713,0
898869614,0
899695663,1
900067004,1
900084946,0
900136646,1
901296479,0
901392235,1
901400911,0
901601825,0
901631578,0
902741607,0
902870685,0
902872435,0
902897593,1
902960454,1
903009319,1
903578731,0
903695128,0
904357085,1
904637778,1
905008035,0
905158915,1
905346268,0
905544484,0
906009464,1
906095886,0
907420168,1
907465454,0
908196840,0
908614202,1
908748609,0
909187552,1
909255596,0
909391677,0
909434119,0
909913395,0
910408204,0
910629691,1
911137839,0
911148343,0
911524578,0
911581384,0
911672836,0
911857482,1
911936834,0
912426536,0
913210501,0
913458529,1
913501774,0
913525617,1
914108018,1
914219812,0
914394834,0
914469591,0
914639147,0
914904084,0
915010412,1
915249542,0
915760107,0
916069100,1
916291090,1
916294592,1
916318947,0
916919350,0
917070674,0
917091460,0
917708353,0
917889797,1
918049721,0
919610869,0
919663525,0
920163219,0
920276550,0
920418686,0
921097927,0
921830918,0
921974369,1
923936398,0
923955579,0
924289875,0
925050791,0
925147717,1
925452039,0
925882382,0
927061463,1
927070071,1
927232770,0
927464171,1
927949792,0
928351108,0
928694013,0
930266536,0
930662097,0
930679304,0
930983191,0
931583457,1
932033783,0
932453622,1
933418296,0
934038255,0
934100168,0
934430818,0
935192033,0
935368225,0
936027415,0
937193004,1
937465609,0
938918312,0
939047834,0
939058329,0
1032622373,0
1033048122,0
1034893029,1
1035153670,0
1036174356,1
1038330733,0
1038359401,0
1038447642,0
1038833791,1
1039500856,0
1039566774,1
1039989679,0
1043532259,1
1043585206,1
1043749510,1
1043791807,0
1044809137,0
1045156781,1
1045848201,1
1046783789,0
1046909297,1
1047804765,0
1050785149,0
1051032955,0
1051961097,0
1052124965,0
1052368391,0
1052770364,1
1052831116,0
1052868452,1
1053229221,1
1053410520,1
1053724039,0
1053845022,0
1054828517,1
1055382831,1
1056165122,0
1056384636,0
1056515175,1
1056628283,0
1057220309,1
1057917339,0
1058435274,0
1058901202,0
1058931834,1
1058968444,0
1059469376,1
1061136195,0
1061342285,1
1061425206,1
1061720339,0
1062196122,0
1062613117,0
1062642724,0
1063917416,0
1064340543,0
1065305294,0
1066963437,0
1067336820,0
1067426009,0
1067801731,0
1067949921,1
1068042535,0
1068450418,1
1068548283,0
1069113400,0
1069143665,1
1069260566,1
1069495169,0
1070234428,0
1071486516,1
940041167,1
940358478,0
940399392,0
941379087,1
941707116,1
942968025,1
943461596,1
943485302,1
943633048,0
944244544,1
944502265,0
944571915,0
944772095,0
945785932,1
945955779,1
946563330,0
947045013,1
947172195,1
947489361,0
948281131,0
948424214,0
948817794,0
948998657,1
949101851,0
949110092,0
949178572,0
949242090,0
950455886,0
951074820,1
951176699,0
951705710,1
951886206,1
952496899,0
952930666,1
952943425,0
953811625,0
954406640,0
954484889,1
954885548,1
955233261,0
955789257,0
955914475,1
956203118,0
956835400,0
957008526,0
958358846,1
958411425,0
958740111,1
959229378,1
959361300,1
959524511,0
959671531,0
959718133,1
959847868,0
960078245,1
961622331,1
961926875,0
962020436,1
962083963,0
962167021,0
962426791,0
962579277,0
962617714,1
963282951,1
963457614,0
963601064,1
963696308,0
963758289,0
1071668472,0
1071770931,0
1071948652,1
1071975783,1
1072118721,1
1072351138,0
1072564597,0
1073024257,0
1073208544,0
1073517393,1
1073714806,0
1076339595,1
1076486470,0
1076914840,0
1077094098,1
1077592263,1
1077719736,1
1077810172,0
1077992341,1
1078022606,0
1078524854,1
1080099128,1
1080778660,0
1081976998,0
1082023309,1
1082202635,0
1082388605,0
1082562747,1
1083564766,0
1083665261,0
1083766337,0
1084357338,1
1084846750,1
1084851712,1
1084883804,0
1084961251,0
1085077127,0
1085268050,1
1085799768,1
1086131220,0
1086835398,0
1087215861,1
1087489414,1
1087905828,0
1088217221,0
1088445557,1
1088567564,0
1088773363,0
1089184312,1
1089420743,0
1090027201,0
1090136450,1
1091254489,0
1091292123,1
1091330919,0
1091644362,1
1091847240,0
1091977121,1
1092901624,0
1093050318,1
1093232787,0
1093516178,0
1093596255,0
1093607553,0
1093609893,1
1093987725,0
1094789486,1
1094989956,1
1096201207,0
1096337433,1
1096967375,1
1097777667,0
1339920243,0
1340318570,1
1343490535,0
1343789024,0
1343896813,0
1344407736,0
1344466012,0
1345441625,0
1346233976,1
1347929241,0
1348068533,0
1348396629,1
1348985521,0
1349792457,0
1350836841,1
1351129933,0
1351284759,0
1351672078,1
1352985857,1
1353557020,1
1354317218,1
1354761558,1
1354842583,0
1355960477,0
1356143526,0
1357177124,0
1359181084,0
1359198300,0
1364660749,0
1372131693,1
1373085360,1
1375314521,0
1380794331,0
1382638880,1
1383419121,1
1384093700,0
1384599594,0
1384991867,1
1385000910,0
1385027093,1
1385703492,0
1386460471,0
1388086897,0
1388249596,1
1388273294,0
1388654337,0
1391123943,0
1391606139,0
1391780213,0
1403551297,0
1414841936,1
1416572786,1
1423326563,0
1424628676,0
1426514207,1
1434355177,0
1435062720,1
1436198923,0
1437041590,0
1437127499,1
1437916494,0
1438062208,0
1440052674,1
1441529818,1
1441968905,1
1444354062,1
1449104895,1
1450060022,1
1451730488,0
1453815327,0
1453835455,1
1453884021,1
1454217011,1
1454249538,1
1455018627,1
1456528290,1
1458164913,0
1458308295,0
1458346946,0
1458349935,1
1459291637,1
1459757641,0
1461080318,0
1461133922,0
1461153683,1
1461207868,0
1462660579,1
1463414134,1
1463762290,0
1463914707,0
1464257680,0
1468606975,0
1468736130,1
1469037318,1
1469402972,1
1469404655,1
1469689070,0
1470398799,1
1471724678,0
1472116012,1
1472267626,1
1487743913,1
1487838209,1
1488989510,0
1489172047,0
1489399725,0
1489579273,1
1489979496,0
1491106656,1
1492589478,1
1493794016,0
1495341962,1
1495416062,1
1496833470,0
1496863735,0
1499566774,0
1503731500,0
1523999603,1
1524421047,1
1524536274,0
1524876625,1
1525568044,0
1525905629,1
1526116312,1
1528151630,0
1528802511,0
1528880172,1
1529736553,1
1530580322,1
1531125310,0
1531557617,0
1532813061,1
1534967029,1
1536984192,0
1541063520,1
1541078610,0
1541908518,0
1546042757,0
1546525901,0
1546530496,0
1548648222,0
1550793224,0
1550966862,0
1551186521,0
1556906990,1
1558727841,0
1558973597,0
1559323359,1
1559560952,0
1560549042,0
1569599290,1
1571020208,0
1574272309,0
1575173550,1
1586998375,1
1587191270,1
1588067703,1
1589424445,1
1593024925,1
1595159423,1
1595983866,1
1597272563,1
964083107,1
964545755,0
965265621,0
965951575,0
966234308,0
966335974,0
966837197,0
966892551,0
967088871,0
967157129,0
967195490,1
967530375,0
967965748,0
968027593,1
968128883,1
968174314,1
968481343,0
968494178,1
968868295,0
969671218,0
971186423,1
971968202,0
972055640,1
972523908,0
972874029,1
972956437,0
973179452,1
973604833,0
973670905,0
974010667,0
974199626,0
974355835,1
974867348,1
975423703,0
975522960,0
975787470,1
976267403,0
976479906,1
976765270,1
976839727,1
976855705,0
977525682,0
977820815,0
982637797,1
983738415,1
983843206,0
983886528,0
985113739,0
985303279,1
985644287,0
988165012,0
988255661,0
988478523,0
989068866,0
989100958,1
989242872,0
990241465,1
990381560,0
990631116,0
990857257,0
991244944,0
991502588,0
992243674,0
992716169,0
992779688,1
992973600,1
993028297,0
993282738,0
993440920,0
993542944,1
993656710,0
993733653,0
995411771,1
559749287,0
560023345,0
560109331,1
561038779,0
561062408,0
562234564,0
562421259,0
563681220,1
564609293,1
564951753,0
565659219,1
566056966,0
566110715,0
566143456,0
566713022,0
567088668,0
567180991,0
567444698,0
567524331,0
567586099,1
567990917,1
568156101,0
568394351,0
568401720,1
568867358,1
569265685,0
569455293,0
569632142,1
570021862,0
570300590,1
570491223,0
570704169,0
570868619,0
571220132,1
571276502,0
571568647,1
571651200,0
572667659,1
572955209,0
573020846,0
573153647,0
573247208,0
573247285,1
573930541,0
574064649,1
574137723,1
574194683,0
574325948,0
574340166,0
574391362,0
574532327,1
574543053,0
574609561,0
574676145,1
574781090,1
574804856,0
574832209,0
574880048,1
575238555,0
575535883,0
575593492,1
575603193,1
575632074,1
576133083,0
576344493,0
576540745,0
577180533,0
577191037,0
577215315,1
577482746,1
578361074,0
578361655,0
578620990,0
578936909,1
579371043,0
579486270,0
579693888,0
579747056,0
579880951,1
580222976,1
580337545,1
580599424,1
580945608,0
581026266,0
581083149,1
581098315,0
581184225,0
581219375,0
581457411,0
582950814,1
583487485,0
583950202,1
584096573,0
584782596,1
584920137,0
585205424,0
585617321,0
585778337,0
585782428,0
586280081,1
587067837,0
587109187,0
587184371,1
587740879,0
588100633,1
588316423,0
588381180,1
588937834,1
589255649,1
589381593,0
589913601,1
590061928,0
590196992,1
590596413,1
590798420,0
591121197,0
591443828,0
591647876,0
591671070,1
591679746,0
592343523,0
592653831,0
592727341,0
592778759,1
593012483,0
593050194,1
593276412,0
594251880,1
594270625,0
594356390,1
594551463,0
594592966,0
594766092,0
595199859,1
330573000,0
330939235,1
330992762,1
331185803,1
331747051,0
332190298,0
332914100,1
333212009,0
333478337,0
334078459,1
334155325,0
334399843,1
334757043,0
335331631,1
335346362,0
335511913,1
335853280,0
335887191,1
336829995,1
336833206,1
337046802,0
337514634,1
337556855,0
337865489,1
338100819,1
338192202,1
338708378,0
338957644,1
338999574,0
339303828,0
339748970,1
340032951,1
340258152,1
340324728,1
340512226,0
340556129,0
340943303,0
340994713,1
341181041,0
341562306,0
341810180,1
342675315,1
342706750,0
343420706,1
343519306,0
343607547,0
344089154,1
344220640,1
344322886,1
344395303,0
344561426,0
345090446,1
345657373,0
345783471,0
345850559,1
346093771,1
346159774,0
346242832,1
346300304,0
347398804,0
347417395,1
347561794,0
347765697,1
348308790,0
348995538,0
650672564,1
651084307,1
651272898,0
651317817,1
651598151,0
651618570,0
651894164,1
652309554,0
652650127,0
652825439,0
652927976,1
653089872,0
653211956,1
653327840,0
653393178,1
653488131,0
654184435,0
654417510,0
654974096,1
655929359,0
656067489,1
656256226,1
656517738,1
656595774,1
658350101,1
658450596,0
659258335,0
659312887,1
659358609,0
659492580,0
660557682,0
660671371,0
660780398,1
661277983,0
661298034,1
661396924,0
661487138,1
662106064,1
662355185,1
662362845,1
662662060,1
662881207,0
663003146,0
663330004,0
663834728,0
664326335,1
664578291,1
665302315,0
665329224,1
665554494,1
665587457,0
665720549,0
666033701,0
666190567,1
666456460,0
666779595,0
666925966,1
666942952,0
667244652,0
667281339,0
667292201,1
667381245,1
667489905,1
668219540,1
669507724,1
669937265,0
670159622,0
670260622,1
1008091235,1
1008781348,0
1009382853,1
1009627226,1
1009663767,0
1009794451,1
1009978593,0
1009979029,1
1010074640,0
1010230191,1
1010558868,0
1010879381,0
1010960338,0
1011418828,1
1011858283,0
1011995166,0
1012304381,0
1012352878,0
1013624940,1
1014348597,1
1014621561,1
1015234227,0
1016108329,1
1016700278,1
1016743233,0
1016813173,0
1017840930,1
1018633870,1
1018701616,1
1020730520,1
1020878343,0
